جداشدن,"به گزارش پایگاه خبری شبکه العالم، یکی از فعالان سوری موسس کمپین ""رقه با سکوت قربانی می شود""، اظهار داشت: گروه داعش هشت عضو هلندی خود را روز جمعه در شهر معدان در استان رقه به اتهام تلاش برای جداشدن گروهی و اقدام تحریک آمیز علیه این گروه اعدام کرد"
سیه,«سیه را» خیلی متفاوت با چهره ای که از او سر صحنه به یاد داریم، در حال و هوایی عاشقانه همراه با همسرش 32
پرکننده,براساس یافته های این تحقیق مشاهده می شود در گروه دانش آموزان پذیرفته شده با رتبه بالا مهمترین فعالیت پرکننده ساعات اوقات فراغت به ترتیب تماشای تلویزیون، ورزش کردن، همصحبتی با دوستان و اقوام و مطالعه غیردرسی بوده است
پرکننده,براساس یافته های این تحقیق مشاهده می شود در گروه دانش آموزان پذیرفته شده با رتبه بالا مهمترین فعالیت پرکننده ساعات اوقات فراغت به ترتیب تماشای تلویزیون، ورزش کردن، همصحبتی با دوستان و اقوام و مطالعه غیردرسی بوده است
بیتوجهی,کد خبر: ۲۵۹۹۷   تاریخ انتشار: ۱۳۹۵/۰۵/۲۶ آنها بیتوجهی شود فاجعهآفرین خواهند شد کوروش محمدخانی - باستانشناس
فراگرفتن,تخلیه انرژی منفی نخستین گام در فراگرفتن فرایند تخلیه انرژی منفی، رسیدن به آرامش بیشتر و مراقبه و برقراری تعادل است
سنگچین,اند این زندگی شخصی مردم است از پشت دیوارهای سنگچین
دریافتن,علاوه بر این استفاده از تجهیزات مسیریابی (GPS)‌ نیز می‌تواند  رانندگان را دریافتن مسیرهای کوتاه‌تر و کم‌ترافیک یاری کند
واداشتن,درچنین شرایطی جنگنده های سعودی مقرریاست جمهوری و اردوگاه النهدین و فج عطان و جبل نقم  و اردوگاه الحفا در صنعا را هدف قرار دادند و همزمان با آن برخی پایگاه های نظامی و غیرنظامی را در صعده، عمران و ابین بمباران کردند؛ این تجاوزگری در چارچوب سیاست سازمان یافته نظام عربستان برای وقت کشی و اجرای اهداف خود در تخریب یمن و به اطاعت واداشتن مردم آن کشور است
سنجیدن,دیپلمات سابق کشورمان درباره انتشار برخی اسناد از سوی رسانه‌های غربی مبنی بر پایان مذاکرات گفت: این برای ایجاد یک جنگ روانی و سنجیدن طرف مقابل است اما الحمدالله تیم مذاکره‌کننده ما کاملاً مسلط بوده است
درخشیدن,امتیاز مثبت ۰ گرفتن پنالتی علی دایی یک افتخار بزرگ بود| عابدزاده پدر فوتبالی من است|می خواهم روزی در جام جهانی بازی کنم يکشنبه ۴ فروردين ۱۳۹۲ ساعت ۲۲:۱۶ کد مطلب: 156427   خبرگزاری پارس فوتبال می خواهم روزی در جام جهانی بازی کنم می خواهم روزی در جام جهانی بازی کنم ستاره اقبال حقیقی در تیم تهرانی پرسپولیس درخشیدن گرفت؛ جایی که او توانست در ۱۶ سالگی خود را برای تیم اول باشگاه برساند
درخشیدن,ستاره اقبال حقیقی در تیم تهرانی پرسپولیس درخشیدن گرفت؛ جایی که او توانست در ۱۶ سالگی خود را برای تیم اول باشگاه برساند
جاافتاده,چرا بذرپاش كانديدا نشد؟   ما كه از قبل تجربه اين وضعيت‌ را داشتيم، زودتر از شخصيت‌، به سمت خروجي حركت كرديم و در آنجا از بذرپاش پرسيديم: ساعت‌هاست كه طرفداران شما در وزارت كشور، منتظر ثبت‌نام حضرتعالي بودند، اگر قصد كانديداتوري نداشتيد،براي چه آمديد و رفتيد؟!   او نيز در پاسخ گفت:معاون رييس‌جمهور نيز آمده است، ديگر ثبت‌نام كردن ما چه فايده اي دارد! در اين مسير بود كه مسئول دفتر بذرپاش نيز متعجب از وي پرسيد،مي‌خواهيد برويد؟قصد نداريد ثبت‌نام كنيد؟ بذرپاش نيز در پاسخ گفت،در حال حاضر بياييد از اينجا برويم تا بعد بگويم!ماجرا به همين‌جا منتهي شد و مهردادبذرپاش كه به نظر مي‌رسيد از رقابت واهمه پيدا كرده بود، از ليست كانديداهاي رياست جمهوري دوازدهم، خود را كنار زد تا رقابت، ميان جاافتاده‌هاي سياست ايران انجام شود
ریزریز,آن‌ها فکر می‌کنند فتح‌الفتوح صورت گرفته و چون این آب‌نبات زیر دهانشان مزه کرده‌ است به دنبال برجام ۲ و ۳ هم هستند در حالی که این خبرها نیست و بهتر است چنین افرادی واکنش‌های کاندیداهای ریاست جمهوری آمریکا را ببینند که می‌گویند اگر به قدرت برسیم برجام را ریزریز می‌کنیم
سیه,در عکس دیگری دو مامور دوران قاجار تفنگ به دست و با‌ حالتی فاتح راهزنی سیه‌چرده را دستگیر کرده‌اند
سیه,با این وجود مشکلات اقتصادی دلیل اصلی این وضعیت است، همچنان که پیامبر اسلام (ص) می‌فرماید «الْفَقْرُ سَوَادُ الْوَجْهِ فِي الدَّارَيْنِ: فقر مایه سیه‌رویى در هر دو جهان است»
امدن,وزیر کشور کاندید انتخابات مجلس می‌شود؟ شنيده ها حاکي از آن است که امدن مجيد انصاري به وزارت کشور در دولت قطعي و وزير فعلي برنامه هايش براي مجلس اماده مي کند
امدن,نداي ايرانيان به نقل از منابع مطلع در وزارت کشور مدعی شد: شنيده ها حاکي  از آن است که امدن مجيد انصاري به وزارت کشور در دولت قطعي و وزير فعلي  برنامه هايش براي مجلس اماده مي کند
افسونگر,"البته جنگل نوردانی که به این جاده سفر می کنند می توانن از مسیر روستای ""نهالستان پیرسون"" در 20 کیلومتری اسالم به خلخال وارد جنگل شده و از این مناطق زیبا و افسونگر طبیعی به سمت بالای جنگل و قله حرکت کنند تا به قله ای برسند که به دره ""اشراف"" معروف است، جایی که زیبایی و فریبندگی آن در حد کمال است؛ جایی مثل بهشت یا اصلا خود بهشت"
